City,Country,Region,Continent,Month,Item,Item_Category,Price_USD,Exchange_Rate,YoY_Inflation_Estimate_Pct,FAO_Index_Value,Population_Estimate,Breakfast_Basket_USD
Santo Domingo,Dominican Republic,Latin America,North America,2025-10-01,oranges (1 kg),Fruits,2.98,0.0166,5.9,127.1,1111838,7.37
Santo Domingo,Dominican Republic,Latin America,North America,2025-11-01,oranges (1 kg),Fruits,3.15,0.0166,5.9,126.2,1111838,7.41
Santo Domingo,Dominican Republic,Latin America,North America,2025-12-01,oranges (1 kg),Fruits,3.15,0.0166,5.9,125.8,1111838,7.63
Santo Domingo,Dominican Republic,Latin America,North America,2026-01-01,oranges (1 kg),Fruits,3.15,0.0166,5.9,124.2,1111838,7.46
Santo Domingo,Dominican Republic,Latin America,North America,2026-02-01,oranges (1 kg),Fruits,3.21,0.0166,5.9,125.3,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2026-03-01,oranges (1 kg),Fruits,3.14,0.0166,5.9,126.0,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2025-10-01,tomatoes (1 kg),Vegetables,2.58,0.0166,5.9,127.1,1111838,7.37
Santo Domingo,Dominican Republic,Latin America,North America,2025-11-01,tomatoes (1 kg),Vegetables,3.0,0.0166,5.9,126.2,1111838,7.41
Santo Domingo,Dominican Republic,Latin America,North America,2025-12-01,tomatoes (1 kg),Vegetables,2.97,0.0166,5.9,125.8,1111838,7.63
Santo Domingo,Dominican Republic,Latin America,North America,2026-01-01,tomatoes (1 kg),Vegetables,2.95,0.0166,5.9,124.2,1111838,7.46
Santo Domingo,Dominican Republic,Latin America,North America,2026-02-01,tomatoes (1 kg),Vegetables,2.88,0.0166,5.9,125.3,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2026-03-01,tomatoes (1 kg),Vegetables,2.88,0.0166,5.9,126.0,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2025-10-01,potatoes (1 kg),Vegetables,2.18,0.0166,5.9,127.1,1111838,7.37
Santo Domingo,Dominican Republic,Latin America,North America,2025-11-01,potatoes (1 kg),Vegetables,2.54,0.0166,5.9,126.2,1111838,7.41
Santo Domingo,Dominican Republic,Latin America,North America,2025-12-01,potatoes (1 kg),Vegetables,2.53,0.0166,5.9,125.8,1111838,7.63
Santo Domingo,Dominican Republic,Latin America,North America,2026-01-01,potatoes (1 kg),Vegetables,2.39,0.0166,5.9,124.2,1111838,7.46
Santo Domingo,Dominican Republic,Latin America,North America,2026-02-01,potatoes (1 kg),Vegetables,2.49,0.0166,5.9,125.3,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2026-03-01,potatoes (1 kg),Vegetables,2.44,0.0166,5.9,126.0,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2025-10-01,onions (1 kg),Vegetables,1.3,0.0166,5.9,127.1,1111838,7.37
Santo Domingo,Dominican Republic,Latin America,North America,2025-11-01,onions (1 kg),Vegetables,1.44,0.0166,5.9,126.2,1111838,7.41
Santo Domingo,Dominican Republic,Latin America,North America,2025-12-01,onions (1 kg),Vegetables,1.44,0.0166,5.9,125.8,1111838,7.63
Santo Domingo,Dominican Republic,Latin America,North America,2026-01-01,onions (1 kg),Vegetables,1.45,0.0166,5.9,124.2,1111838,7.46
Santo Domingo,Dominican Republic,Latin America,North America,2026-02-01,onions (1 kg),Vegetables,1.4,0.0166,5.9,125.3,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2026-03-01,onions (1 kg),Vegetables,1.44,0.0166,5.9,126.0,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2025-10-01,lettuce (1 head),Vegetables,1.0,0.0166,5.9,127.1,1111838,7.37
Santo Domingo,Dominican Republic,Latin America,North America,2025-11-01,lettuce (1 head),Vegetables,1.16,0.0166,5.9,126.2,1111838,7.41
Santo Domingo,Dominican Republic,Latin America,North America,2025-12-01,lettuce (1 head),Vegetables,1.14,0.0166,5.9,125.8,1111838,7.63
Santo Domingo,Dominican Republic,Latin America,North America,2026-01-01,lettuce (1 head),Vegetables,1.12,0.0166,5.9,124.2,1111838,7.46
Santo Domingo,Dominican Republic,Latin America,North America,2026-02-01,lettuce (1 head),Vegetables,1.14,0.0166,5.9,125.3,1111838,7.66
Santo Domingo,Dominican Republic,Latin America,North America,2026-03-01,lettuce (1 head),Vegetables,1.13,0.0166,5.9,126.0,1111838,7.66
Montevideo,Uruguay,Latin America,South America,2025-10-01,milk (1 liter),Dairy,1.24,0.0237,5.9,127.1,1319108,10.53
Montevideo,Uruguay,Latin America,South America,2025-11-01,milk (1 liter),Dairy,1.25,0.0237,5.9,126.2,1319108,10.65
Montevideo,Uruguay,Latin America,South America,2025-12-01,milk (1 liter),Dairy,1.28,0.0237,5.9,125.8,1319108,11.03
Montevideo,Uruguay,Latin America,South America,2026-01-01,milk (1 liter),Dairy,1.23,0.0237,5.9,124.2,1319108,10.78
Montevideo,Uruguay,Latin America,South America,2026-02-01,milk (1 liter),Dairy,1.27,0.0237,5.9,125.3,1319108,10.95
Montevideo,Uruguay,Latin America,South America,2026-03-01,milk (1 liter),Dairy,1.28,0.0237,5.9,126.0,1319108,10.96
Montevideo,Uruguay,Latin America,South America,2025-10-01,fresh white bread (500g),Bakery,2.94,0.0237,5.9,127.1,1319108,10.53
Montevideo,Uruguay,Latin America,South America,2025-11-01,fresh white bread (500g),Bakery,2.83,0.0237,5.9,126.2,1319108,10.65
Montevideo,Uruguay,Latin America,South America,2025-12-01,fresh white bread (500g),Bakery,2.9,0.0237,5.9,125.8,1319108,11.03
Montevideo,Uruguay,Latin America,South America,2026-01-01,fresh white bread (500g),Bakery,2.86,0.0237,5.9,124.2,1319108,10.78
Montevideo,Uruguay,Latin America,South America,2026-02-01,fresh white bread (500g),Bakery,2.91,0.0237,5.9,125.3,1319108,10.95
Montevideo,Uruguay,Latin America,South America,2026-03-01,fresh white bread (500g),Bakery,2.91,0.0237,5.9,126.0,1319108,10.96
Montevideo,Uruguay,Latin America,South America,2025-10-01,white rice (1 kg),Grains,1.83,0.0237,5.9,127.1,1319108,10.53
Montevideo,Uruguay,Latin America,South America,2025-11-01,white rice (1 kg),Grains,1.87,0.0237,5.9,126.2,1319108,10.65
Montevideo,Uruguay,Latin America,South America,2025-12-01,white rice (1 kg),Grains,1.96,0.0237,5.9,125.8,1319108,11.03
Montevideo,Uruguay,Latin America,South America,2026-01-01,white rice (1 kg),Grains,1.93,0.0237,5.9,124.2,1319108,10.78
Montevideo,Uruguay,Latin America,South America,2026-02-01,white rice (1 kg),Grains,1.91,0.0237,5.9,125.3,1319108,10.95
Montevideo,Uruguay,Latin America,South America,2026-03-01,white rice (1 kg),Grains,1.92,0.0237,5.9,126.0,1319108,10.96
Montevideo,Uruguay,Latin America,South America,2025-10-01,"eggs (regular, 12)",Dairy & Eggs,4.52,0.0237,5.9,127.1,1319108,10.53
Montevideo,Uruguay,Latin America,South America,2025-11-01,"eggs (regular, 12)",Dairy & Eggs,4.7,0.0237,5.9,126.2,1319108,10.65
Montevideo,Uruguay,Latin America,South America,2025-12-01,"eggs (regular, 12)",Dairy & Eggs,4.89,0.0237,5.9,125.8,1319108,11.03
Montevideo,Uruguay,Latin America,South America,2026-01-01,"eggs (regular, 12)",Dairy & Eggs,4.76,0.0237,5.9,124.2,1319108,10.78
Montevideo,Uruguay,Latin America,South America,2026-02-01,"eggs (regular, 12)",Dairy & Eggs,4.86,0.0237,5.9,125.3,1319108,10.95
Montevideo,Uruguay,Latin America,South America,2026-03-01,"eggs (regular, 12)",Dairy & Eggs,4.85,0.0237,5.9,126.0,1319108,10.96
Montevideo,Uruguay,Latin America,South America,2025-10-01,local cheese (1 kg),Dairy,14.19,0.0237,5.9,127.1,1319108,10.53
Montevideo,Uruguay,Latin America,South America,2025-11-01,local cheese (1 kg),Dairy,13.73,0.0237,5.9,126.2,1319108,10.65
Montevideo,Uruguay,Latin America,South America,2025-12-01,local cheese (1 kg),Dairy,13.95,0.0237,5.9,125.8,1319108,11.03
Montevideo,Uruguay,Latin America,South America,2026-01-01,local cheese (1 kg),Dairy,13.65,0.0237,5.9,124.2,1319108,10.78
Montevideo,Uruguay,Latin America,South America,2026-02-01,local cheese (1 kg),Dairy,14.54,0.0237,5.9,125.3,1319108,10.95
Montevideo,Uruguay,Latin America,South America,2026-03-01,local cheese (1 kg),Dairy,14.3,0.0237,5.9,126.0,1319108,10.96
Montevideo,Uruguay,Latin America,South America,2025-10-01,chicken fillets (1 kg),Meat,10.92,0.0237,5.9,127.1,1319108,10.53
Montevideo,Uruguay,Latin America,South America,2025-11-01,chicken fillets (1 kg),Meat,10.81,0.0237,5.9,126.2,1319108,10.65
Montevideo,Uruguay,Latin America,South America,2025-12-01,chicken fillets (1 kg),Meat,11.37,0.0237,5.9,125.8,1319108,11.03
Montevideo,Uruguay,Latin America,South America,2026-01-01,chicken fillets (1 kg),Meat,11.21,0.0237,5.9,124.2,1319108,10.78
Montevideo,Uruguay,Latin America,South America,2026-02-01,chicken fillets (1 kg),Meat,11.38,0.0237,5.9,125.3,1319108,10.95
Montevideo,Uruguay,Latin America,South America,2026-03-01,chicken fillets (1 kg),Meat,11.26,0.0237,5.9,126.0,1319108,10.96
Montevideo,Uruguay,Latin America,South America,2025-10-01,beef round (1 kg),Meat,12.3,0.0237,5.9,127.1,1319108,10.53
Montevideo,Uruguay,Latin America,South America,2025-11-01,beef round (1 kg),Meat,11.66,0.0237,5.9,126.2,1319108,10.65
Montevideo,Uruguay,Latin America,South America,2025-12-01,beef round (1 kg),Meat,12.1,0.0237,5.9,125.8,1319108,11.03
Montevideo,Uruguay,Latin America,South America,2026-01-01,beef round (1 kg),Meat,11.83,0.0237,5.9,124.2,1319108,10.78
Montevideo,Uruguay,Latin America,South America,2026-02-01,beef round (1 kg),Meat,12.2,0.0237,5.9,125.3,1319108,10.95
Montevideo,Uruguay,Latin America,South America,2026-03-01,beef round (1 kg),Meat,12.17,0.0237,5.9,126.0,1319108,10.96
Montevideo,Uruguay,Latin America,South America,2025-10-01,apples (1 kg),Fruits,2.74,0.0237,5.9,127.1,1319108,10.53
Montevideo,Uruguay,Latin America,South America,2025-11-01,apples (1 kg),Fruits,2.98,0.0237,5.9,126.2,1319108,10.65
Montevideo,Uruguay,Latin America,South America,2025-12-01,apples (1 kg),Fruits,2.94,0.0237,5.9,125.8,1319108,11.03
Montevideo,Uruguay,Latin America,South America,2026-01-01,apples (1 kg),Fruits,2.95,0.0237,5.9,124.2,1319108,10.78
Montevideo,Uruguay,Latin America,South America,2026-02-01,apples (1 kg),Fruits,2.93,0.0237,5.9,125.3,1319108,10.95
Montevideo,Uruguay,Latin America,South America,2026-03-01,apples (1 kg),Fruits,2.96,0.0237,5.9,126.0,1319108,10.96
Montevideo,Uruguay,Latin America,South America,2025-10-01,bananas (1 kg),Fruits,1.4,0.0237,5.9,127.1,1319108,10.53
Montevideo,Uruguay,Latin America,South America,2025-11-01,bananas (1 kg),Fruits,1.55,0.0237,5.9,126.2,1319108,10.65
Montevideo,Uruguay,Latin America,South America,2025-12-01,bananas (1 kg),Fruits,1.5,0.0237,5.9,125.8,1319108,11.03
Montevideo,Uruguay,Latin America,South America,2026-01-01,bananas (1 kg),Fruits,1.51,0.0237,5.9,124.2,1319108,10.78
Montevideo,Uruguay,Latin America,South America,2026-02-01,bananas (1 kg),Fruits,1.52,0.0237,5.9,125.3,1319108,10.95
Montevideo,Uruguay,Latin America,South America,2026-03-01,bananas (1 kg),Fruits,1.53,0.0237,5.9,126.0,1319108,10.96
Montevideo,Uruguay,Latin America,South America,2025-10-01,oranges (1 kg),Fruits,1.47,0.0237,5.9,127.1,1319108,10.53
Montevideo,Uruguay,Latin America,South America,2025-11-01,oranges (1 kg),Fruits,1.52,0.0237,5.9,126.2,1319108,10.65
Montevideo,Uruguay,Latin America,South America,2025-12-01,oranges (1 kg),Fruits,1.6,0.0237,5.9,125.8,1319108,11.03
Montevideo,Uruguay,Latin America,South America,2026-01-01,oranges (1 kg),Fruits,1.59,0.0237,5.9,124.2,1319108,10.78
Montevideo,Uruguay,Latin America,South America,2026-02-01,oranges (1 kg),Fruits,1.57,0.0237,5.9,125.3,1319108,10.95
Montevideo,Uruguay,Latin America,South America,2026-03-01,oranges (1 kg),Fruits,1.56,0.0237,5.9,126.0,1319108,10.96
Montevideo,Uruguay,Latin America,South America,2025-10-01,tomatoes (1 kg),Vegetables,2.38,0.0237,5.9,127.1,1319108,10.53
Montevideo,Uruguay,Latin America,South America,2025-11-01,tomatoes (1 kg),Vegetables,2.61,0.0237,5.9,126.2,1319108,10.65
Montevideo,Uruguay,Latin America,South America,2025-12-01,tomatoes (1 kg),Vegetables,2.67,0.0237,5.9,125.8,1319108,11.03
Montevideo,Uruguay,Latin America,South America,2026-01-01,tomatoes (1 kg),Vegetables,2.6,0.0237,5.9,124.2,1319108,10.78
Montevideo,Uruguay,Latin America,South America,2026-02-01,tomatoes (1 kg),Vegetables,2.59,0.0237,5.9,125.3,1319108,10.95
Montevideo,Uruguay,Latin America,South America,2026-03-01,tomatoes (1 kg),Vegetables,2.56,0.0237,5.9,126.0,1319108,10.96
Montevideo,Uruguay,Latin America,South America,2025-10-01,potatoes (1 kg),Vegetables,1.87,0.0237,5.9,127.1,1319108,10.53
Montevideo,Uruguay,Latin America,South America,2025-11-01,potatoes (1 kg),Vegetables,2.1,0.0237,5.9,126.2,1319108,10.65
Montevideo,Uruguay,Latin America,South America,2025-12-01,potatoes (1 kg),Vegetables,2.19,0.0237,5.9,125.8,1319108,11.03
Montevideo,Uruguay,Latin America,South America,2026-01-01,potatoes (1 kg),Vegetables,2.03,0.0237,5.9,124.2,1319108,10.78
Montevideo,Uruguay,Latin America,South America,2026-02-01,potatoes (1 kg),Vegetables,2.06,0.0237,5.9,125.3,1319108,10.95
Montevideo,Uruguay,Latin America,South America,2026-03-01,potatoes (1 kg),Vegetables,2.09,0.0237,5.9,126.0,1319108,10.96
Montevideo,Uruguay,Latin America,South America,2025-10-01,onions (1 kg),Vegetables,1.13,0.0237,5.9,127.1,1319108,10.53
Montevideo,Uruguay,Latin America,South America,2025-11-01,onions (1 kg),Vegetables,1.3,0.0237,5.9,126.2,1319108,10.65
Montevideo,Uruguay,Latin America,South America,2025-12-01,onions (1 kg),Vegetables,1.35,0.0237,5.9,125.8,1319108,11.03
Montevideo,Uruguay,Latin America,South America,2026-01-01,onions (1 kg),Vegetables,1.26,0.0237,5.9,124.2,1319108,10.78
Montevideo,Uruguay,Latin America,South America,2026-02-01,onions (1 kg),Vegetables,1.29,0.0237,5.9,125.3,1319108,10.95
Montevideo,Uruguay,Latin America,South America,2026-03-01,onions (1 kg),Vegetables,1.28,0.0237,5.9,126.0,1319108,10.96
Montevideo,Uruguay,Latin America,South America,2025-10-01,lettuce (1 head),Vegetables,1.29,0.0237,5.9,127.1,1319108,10.53
Montevideo,Uruguay,Latin America,South America,2025-11-01,lettuce (1 head),Vegetables,1.42,0.0237,5.9,126.2,1319108,10.65
Montevideo,Uruguay,Latin America,South America,2025-12-01,lettuce (1 head),Vegetables,1.42,0.0237,5.9,125.8,1319108,11.03
Montevideo,Uruguay,Latin America,South America,2026-01-01,lettuce (1 head),Vegetables,1.42,0.0237,5.9,124.2,1319108,10.78
Montevideo,Uruguay,Latin America,South America,2026-02-01,lettuce (1 head),Vegetables,1.39,0.0237,5.9,125.3,1319108,10.95
Montevideo,Uruguay,Latin America,South America,2026-03-01,lettuce (1 head),Vegetables,1.4,0.0237,5.9,126.0,1319108,10.96
Sydney,Australia,Oceania,Oceania,2025-10-01,milk (1 liter),Dairy,1.83,0.652,3.5,127.1,5312163,12.95
Sydney,Australia,Oceania,Oceania,2025-11-01,milk (1 liter),Dairy,1.75,0.652,3.5,126.2,5312163,12.85
Sydney,Australia,Oceania,Oceania,2025-12-01,milk (1 liter),Dairy,1.78,0.652,3.5,125.8,5312163,13.08
Sydney,Australia,Oceania,Oceania,2026-01-01,milk (1 liter),Dairy,1.83,0.652,3.5,124.2,5312163,13.23
Sydney,Australia,Oceania,Oceania,2026-02-01,milk (1 liter),Dairy,1.79,0.652,3.5,125.3,5312163,13.15
Sydney,Australia,Oceania,Oceania,2026-03-01,milk (1 liter),Dairy,1.84,0.652,3.5,126.0,5312163,13.26
Sydney,Australia,Oceania,Oceania,2025-10-01,fresh white bread (500g),Bakery,2.85,0.652,3.5,127.1,5312163,12.95
Sydney,Australia,Oceania,Oceania,2025-11-01,fresh white bread (500g),Bakery,2.92,0.652,3.5,126.2,5312163,12.85
Sydney,Australia,Oceania,Oceania,2025-12-01,fresh white bread (500g),Bakery,2.87,0.652,3.5,125.8,5312163,13.08
Sydney,Australia,Oceania,Oceania,2026-01-01,fresh white bread (500g),Bakery,2.78,0.652,3.5,124.2,5312163,13.23
Sydney,Australia,Oceania,Oceania,2026-02-01,fresh white bread (500g),Bakery,2.88,0.652,3.5,125.3,5312163,13.15
Sydney,Australia,Oceania,Oceania,2026-03-01,fresh white bread (500g),Bakery,2.87,0.652,3.5,126.0,5312163,13.26
Sydney,Australia,Oceania,Oceania,2025-10-01,white rice (1 kg),Grains,3.25,0.652,3.5,127.1,5312163,12.95
Sydney,Australia,Oceania,Oceania,2025-11-01,white rice (1 kg),Grains,3.17,0.652,3.5,126.2,5312163,12.85
Sydney,Australia,Oceania,Oceania,2025-12-01,white rice (1 kg),Grains,3.23,0.652,3.5,125.8,5312163,13.08
Sydney,Australia,Oceania,Oceania,2026-01-01,white rice (1 kg),Grains,3.33,0.652,3.5,124.2,5312163,13.23
Sydney,Australia,Oceania,Oceania,2026-02-01,white rice (1 kg),Grains,3.34,0.652,3.5,125.3,5312163,13.15
Sydney,Australia,Oceania,Oceania,2026-03-01,white rice (1 kg),Grains,3.31,0.652,3.5,126.0,5312163,13.26
Sydney,Australia,Oceania,Oceania,2025-10-01,"eggs (regular, 12)",Dairy & Eggs,5.02,0.652,3.5,127.1,5312163,12.95
Sydney,Australia,Oceania,Oceania,2025-11-01,"eggs (regular, 12)",Dairy & Eggs,5.01,0.652,3.5,126.2,5312163,12.85
Sydney,Australia,Oceania,Oceania,2025-12-01,"eggs (regular, 12)",Dairy & Eggs,5.2,0.652,3.5,125.8,5312163,13.08
Sydney,Australia,Oceania,Oceania,2026-01-01,"eggs (regular, 12)",Dairy & Eggs,5.29,0.652,3.5,124.2,5312163,13.23
Sydney,Australia,Oceania,Oceania,2026-02-01,"eggs (regular, 12)",Dairy & Eggs,5.14,0.652,3.5,125.3,5312163,13.15
Sydney,Australia,Oceania,Oceania,2026-03-01,"eggs (regular, 12)",Dairy & Eggs,5.24,0.652,3.5,126.0,5312163,13.26
Sydney,Australia,Oceania,Oceania,2025-10-01,local cheese (1 kg),Dairy,10.42,0.652,3.5,127.1,5312163,12.95
Sydney,Australia,Oceania,Oceania,2025-11-01,local cheese (1 kg),Dairy,10.36,0.652,3.5,126.2,5312163,12.85
Sydney,Australia,Oceania,Oceania,2025-12-01,local cheese (1 kg),Dairy,10.18,0.652,3.5,125.8,5312163,13.08
Sydney,Australia,Oceania,Oceania,2026-01-01,local cheese (1 kg),Dairy,10.05,0.652,3.5,124.2,5312163,13.23
Sydney,Australia,Oceania,Oceania,2026-02-01,local cheese (1 kg),Dairy,10.34,0.652,3.5,125.3,5312163,13.15
Sydney,Australia,Oceania,Oceania,2026-03-01,local cheese (1 kg),Dairy,10.46,0.652,3.5,126.0,5312163,13.26
Sydney,Australia,Oceania,Oceania,2025-10-01,chicken fillets (1 kg),Meat,9.78,0.652,3.5,127.1,5312163,12.95
Sydney,Australia,Oceania,Oceania,2025-11-01,chicken fillets (1 kg),Meat,9.41,0.652,3.5,126.2,5312163,12.85
Sydney,Australia,Oceania,Oceania,2025-12-01,chicken fillets (1 kg),Meat,9.24,0.652,3.5,125.8,5312163,13.08
Sydney,Australia,Oceania,Oceania,2026-01-01,chicken fillets (1 kg),Meat,9.57,0.652,3.5,124.2,5312163,13.23
Sydney,Australia,Oceania,Oceania,2026-02-01,chicken fillets (1 kg),Meat,9.74,0.652,3.5,125.3,5312163,13.15
Sydney,Australia,Oceania,Oceania,2026-03-01,chicken fillets (1 kg),Meat,9.58,0.652,3.5,126.0,5312163,13.26
Sydney,Australia,Oceania,Oceania,2025-10-01,beef round (1 kg),Meat,23.47,0.652,3.5,127.1,5312163,12.95
Sydney,Australia,Oceania,Oceania,2025-11-01,beef round (1 kg),Meat,23.16,0.652,3.5,126.2,5312163,12.85
Sydney,Australia,Oceania,Oceania,2025-12-01,beef round (1 kg),Meat,22.93,0.652,3.5,125.8,5312163,13.08
Sydney,Australia,Oceania,Oceania,2026-01-01,beef round (1 kg),Meat,23.41,0.652,3.5,124.2,5312163,13.23
Sydney,Australia,Oceania,Oceania,2026-02-01,beef round (1 kg),Meat,23.8,0.652,3.5,125.3,5312163,13.15
Sydney,Australia,Oceania,Oceania,2026-03-01,beef round (1 kg),Meat,23.89,0.652,3.5,126.0,5312163,13.26
Sydney,Australia,Oceania,Oceania,2025-10-01,apples (1 kg),Fruits,3.43,0.652,3.5,127.1,5312163,12.95
Sydney,Australia,Oceania,Oceania,2025-11-01,apples (1 kg),Fruits,3.74,0.652,3.5,126.2,5312163,12.85
Sydney,Australia,Oceania,Oceania,2025-12-01,apples (1 kg),Fruits,3.76,0.652,3.5,125.8,5312163,13.08
Sydney,Australia,Oceania,Oceania,2026-01-01,apples (1 kg),Fruits,3.75,0.652,3.5,124.2,5312163,13.23
Sydney,Australia,Oceania,Oceania,2026-02-01,apples (1 kg),Fruits,3.85,0.652,3.5,125.3,5312163,13.15
Sydney,Australia,Oceania,Oceania,2026-03-01,apples (1 kg),Fruits,3.75,0.652,3.5,126.0,5312163,13.26
Sydney,Australia,Oceania,Oceania,2025-10-01,bananas (1 kg),Fruits,3.53,0.652,3.5,127.1,5312163,12.95
Sydney,Australia,Oceania,Oceania,2025-11-01,bananas (1 kg),Fruits,3.66,0.652,3.5,126.2,5312163,12.85
Sydney,Australia,Oceania,Oceania,2025-12-01,bananas (1 kg),Fruits,3.82,0.652,3.5,125.8,5312163,13.08
Sydney,Australia,Oceania,Oceania,2026-01-01,bananas (1 kg),Fruits,3.57,0.652,3.5,124.2,5312163,13.23
Sydney,Australia,Oceania,Oceania,2026-02-01,bananas (1 kg),Fruits,3.79,0.652,3.5,125.3,5312163,13.15
Sydney,Australia,Oceania,Oceania,2026-03-01,bananas (1 kg),Fruits,3.68,0.652,3.5,126.0,5312163,13.26
Sydney,Australia,Oceania,Oceania,2025-10-01,oranges (1 kg),Fruits,3.14,0.652,3.5,127.1,5312163,12.95
